keyword,tweet,_label_norm,original_author,language
farm laws,"Prem Singh Bnangu

Party: Kulhind Kisan Federation
Background: By profession he is a lawyer

#FarmerPolitics #FarmersProtest #FarmLaws2020 #FarmerBill2020 #FarmersWithModi https://t.co/tsk8NXzO10",pro ruling,knowthenation,english
farm laws,"Distressed By APMC Mandi Offer Of Rs.1/Kg, Farmer Throws 1000Kg Cauliflower On Road

Real Marginal Farmers Distressed With APMC Mandi Traders
New Farm Laws Opposed By Fake Khalistani-Naxal-Jihadi Motivated Cabal. Ban Fake #FarmersProtests 

https://t.co/YPZh25oRZ7",pro ruling,KreatelyMedia,english
farm laws,🔸Punjab Govt implementing Modiji Govt’s farm laws? https://t.co/h5Onk5vPqr,pro ruling,KreatelyMedia,english
farm laws,Hundreds of #Sikh-#Americans have held peaceful protest rallies in several cities across the #US in support of the Indian #farmers who have been protesting against the new agricultural reforms in #India. #FarmLaws https://t.co/JWqAiFbeqY,pro opposition,NH_India,english
farm laws,"Farmers gather at Delhi-Ghazipur border, as protests against the #farmlaws continue (ANI) https://t.co/Wr3eCeDYPz",pro opposition,ndtv,english
farm laws,"Govt ready for discussions on #FarmLaws provisions except for repealing them, says Agri Min 
#NarendraSinghTomar #FarmersProtest 
https://t.co/agD5o4Kt0T",pro opposition,NH_India,english
farm laws,"Modi's actions have cleared that the govt. has lost discharge over its responsibility. 

Also, PM has lost the moral authority to stay in power; not being capable enough to Repeal Farm Laws. #ModiResignOrRepeal https://t.co/Z6Ko3zu86t",pro opposition,Kisanektamorcha,english
farm laws,"#Haryana Congress protest in Panipat area against #FarmLaws 

Haryana Congress chief Ms @kumari_selja lead the tractor rally ... https://t.co/Z039G3LB6j",pro opposition,Supriya23bh,english
farm laws,"Congress Lok Sabha MP Mr Manish Tewari gives notice to raise #FarmLaws / #Farmers’ protest issue in the house 

#MonsoonSession https://t.co/OrQYDBcqDz",pro opposition,Supriya23bh,english
farm laws,"Congress workers assemble at Civil Lines, #Delhi to gherao the LG House

#FarmLaws https://t.co/VuML9BjuLG",pro opposition,Supriya23bh,english
farm laws,"#Congress asked all its workers, state unit chiefs and heads of frontal organizations to take part in the '#BharatBandh' called by farmer unions on September 27 to protest the Centre's three agri laws. #FarmersProtest #FarmLaws https://t.co/hJL0JEqbqh",pro opposition,NH_India,english
farmers protests,"Cost of farmers protests so far 70,000 crores, because of dharna economic slowdown in neighbouring industries and small factories, might lead to riots, @diljitdosanjh and @priyankachopra you understand our actions have serious consequences please tell me who will pay for this? https://t.co/1KHSuFyQTo",pro ruling,KanganaTeam,english
farmers protests,"Connect the dots.

CPI's Kisan Sabha leading the ""farmers"" protest.

SFI (affiliated to CPI) leader arrested for violence at Wistron factory in Karnataka.

China's Global Times using the incident to tell manufacturers not to shift to India.",pro ruling,AbhishBanerj,english
farmers protests,"Farmers will 'destroy' new Agri laws: NCP president Sharad Pawar warns Centre

@PawarSpeaks @NCPspeaks #FarmersProtests #FarmLaws 

https://t.co/iJUThgUElj",pro ruling,ZeeNewsEnglish,english
farmers protests,"Won't Stop #FarmersProtests till Laws Repealed in Parliament; Wants MSP discussion: Alleged Farmer leader Rakesh Tikait

PM thinks we are 5 yr old kid but we want decision on MSP too:  Currently Farmer leader Yogendra Yadav",pro ruling,MeghBulletin,english
farmers protests,"Delhi Police squeezes Permission 

5000 Tractors permitted for Rally with proper Documentation like RC etc from 12pm to 5 pm with only 5000 Participants . No deviation from Routes allowed 

#FarmersProtests 
#TractorMarch",pro ruling,MeghUpdates,english
farmers protests,"Har cheez main Adani ko kaise laye yeh koi Bina Aakar ke Bekaar Patel se sikhe🤨

Looks like Ch/na is really HURT by the rapid progress Adani is making in infra projects across the world🤨

The hit jobs on Adani continue 

Whether it’s farmers protests or drug busts anywhere🤨🤨 https://t.co/5LKX6uvLvl",pro ruling,pallavict,english
farmers protests,"This is why I am saying that  an undeclared war has been unleashed against the nation in the form of this #FarmersProtests 
So many such videos have been released but none of the liberals , communists , kitty party journalists have condemned it. 
This man cannot be a Sikh. https://t.co/2UHK4UFFGH",pro ruling,ashokepandit,english
farmers protests,Rahul Gandhi tweets to fuel farmers’ protests: Here is how Congress had promised similar farm laws in 2019 election manifesto https://t.co/02LNBibtjK,pro ruling,UnSubtleDesi,english
farmers protests,"Wind of change is clearly visible in UP! People of UP are tired of Yogi’s Gunda Raj &amp; Modi’s anti farmer laws! 

@priyankagandhi will lead @INCIndia to a new horizon in UP ! 

#FarmersProtests https://t.co/HnGWEvOW6j",pro opposition,vijaythottathil,english
farmers protests,"Jack Dorsey, former Twitter CEO said that Modi Govt tried to supress Freedom Of Speech on Twitter during Farmer's protests and threatened to shut down Twitter.

Govt, as usual, had denied this 

ANI covered the Govt Rebuttal, without covering Jack's statement.

Godi Media for a… https://t.co/V11RInmQeF",pro opposition,Cryptic_Miind,english
farmers protests,"CJI : Each one of us will be responsible if something goes wrong.

#FarmersProtests
#FarmLaws 
#SupremeCourt",pro opposition,LiveLawIndia,english
farmers protests,"Modi govt is in a tight spot. The world is watching. The international media won't let go. Godi media doesn't matter anymore.

""The Farmers' Protests Are a Turning Point for India's Democracy—and the World Can No Longer Ignore That"".
https://t.co/iidO2urk1a",pro opposition,AudaciousQuest_,english
farmers protests,"A video from 2018 where some labourers alleged they were paid Rs 350 each to take part in an AAP rally is viral with farmers' protest spin in an attempt to discredit the ongoing movement. #AltNewsFactCheck 

https://t.co/JvRNB7YjeA https://t.co/94OO2ilhkF",pro opposition,zoo_bear,english
farmers protests,"Such a shame that some channels are blacking out the farmers protest, some are accusing farmers of being ""misled"". Farmers, minorities, Dalits, Kashmiris....how many victims are they going to silence and gaslight?",pro opposition,AdityaMenon22,english
farmers protests,"#AbhayDeol is all praise for #SwaraBhasker, #TaapseePannu for their stance on #Rihanna's tweet and the ongoing #farmersprotests.
https://t.co/1JRtI927lv",pro opposition,TheQuint,english
farmers protests,"In a letter addressed to the Canadian foreign minister Marc Garneau, six Canadian MPs urged him to speak to his Indian counterpart over the farmers’ protests in India.

https://t.co/AeUPNtKkiG",pro opposition,thewire_in,english
muslim,8. Few details about these four people. Brigadier Sudhir Sawant later became AAP Maharashtra chief in 2019 Ajit Sahi Joined Indian American Muslim council as an advocacy director. He is a SIMI supporter and working against India by demanding to put sanctions on India! https://t.co/fSAQROaY9r,pro ruling,vijaygajera,english
muslim,"Has anyone heard about the mob attack on a Dalits in Valmiki Basti of Sarai Kale Khan, Delhi? The mob attacked because Sumit, a Dalit Hindu, married a Muslim girl, against her parents' wish. Cont... https://t.co/YW37kBKuld",pro ruling,ThePlacardGuy,english
muslim,"Italy: Muslim migrant screaming ‘Allahu akbar’ takes pistol off cop, wounds traffic policeman https://t.co/GGCi91sqJA https://t.co/7R5xgaqyZc",pro ruling,jihadwatchRS,english
muslim,"BJP suspended Nupur Sharma &amp; Nupur Sharma apologised to Muslims after getting Suspended.
And y’all keep fighting &amp; blocking your Friends &amp; Family Members on Political Differences. Only Personal Benefits is Ultimate Goal of Political Parties &amp; their leaders.
Learn the Lesson.",pro ruling,vaibhavUP65,english
muslim,"Mohammad Afroz, Mohammad Raj and 3 others lynch DU student #RahulRajput to death over friendship with a Muslim girl  https://t.co/OrNLsryAxG via @eOrganiser",pro ruling,prafullaketkar,english
muslim,"History is witness to the fact that several Muslim rulers including Sikander Butshikan &amp; Aurangzeb destroyed Hindu/Buddhist Temples, forcibly converted Hindus to Islam, imposing Jaziya on Hindus. If ASI does excavation in Kashmir’s Baramulla, Tral many Hindu temples will emerge.",pro ruling,AdityaRajKaul,english
muslim,"BJP believes Muslim reservation unconstitutional, reiterates Amit Shah 

Read @ANI Story | https://t.co/qmqdUuMk3f
#AmitShah #UnionHomeMinister #BJP #Constitution  #PMModi https://t.co/skxBSfZZro",pro ruling,ani_digital,english
muslim,"Saw #IndooKiJawanitrailer. Yet another Bollywood film on a Pakistani Muslim man-Indian Hindu woman relationship. Shows man as decent (like Sarfaraz in pk); woman as brash &amp; desperate &amp; Indians as bigots.
This, when Paki men kidnapping-converting Hindu girls is an everyday reality",pro ruling,swati_gs,english
muslim,"Ex-MP and BJP member is repeatedly saying ""Madrasa Chhaap"" publicly.

This is vile IT Cell troll language coming from a ruling party member of India. This slur means a Muslim who is ill-educated because one has studied from a school that presumably teaches only 'radical Islam'. https://t.co/iTncooVcJr",pro opposition,hussainhaidry,english
muslim,"Indian politician’s tweet targets Barack Obama and Indian Muslims.
https://t.co/6xxsqj2xTc",pro opposition,t_d_h_nair,english
muslim,"""Delhi police investigation of the riots has been single-mindedly focused on the premise that Muslims shot one another to embarrass Modi’s government. As a result they have ignored footage that plainly shows politicians from the BJP inciting mobs, and police officers joining in."" https://t.co/gt0rIQSrPP",pro opposition,SushantSin,english
muslim,"A report given to the UK government by the inquiry team further stated that the riots aimed to “purge Muslims from Hindu areas.” 

“That undoubtedly came from Modi,” the documentary alleged.

 https://t.co/kwPMNlPc4E",pro opposition,thewire_in,english
muslim,"Hindu right wing has put up posters warning Muslims and Christians not to visit Ganges River in Varanasi, India! They have even made Hindu-Muslim with rivers.",pro opposition,ashoswai,english
muslim,An open call for genocide of Muslims by Narendra Modi's men..How long will @POTUS @KamalaHarris @UN @antonioguterres treat India with kid gloves. This is our new reality. The Indian govt is threatening to  silence the voice of the 200 million Muslim population in India https://t.co/RVnofq0AXc,pro opposition,RanaAyyub,english
muslim,"#SupremeCourt to hear shortly a PIL filed by @AshwiniUpadhyay seeking a declaration that Hindus, Buddhists, Jains and Sikhs have right to manage their religious places without State interference like Christians and Muslims.

#SupremeCourtOfIndia https://t.co/imKrNRhl9l",pro opposition,LiveLawIndia,english
muslim,"A year on, no FIRs against Meerut police for five Muslim men killed in CAA protests, PIL languishes in Allahabad HC!!!

The Muslim families have filed repeated complaints accusing the police of killing their kin—all in vain!!!

@Prabhtalks report's https://t.co/9nrhjzEyqm",pro opposition,IndiasMuslims,english
new parliament,"Glimpse of New Parliament

Akhand bhart with ancient cities

Zoom the pic n see https://t.co/GGvaeCecMl",pro ruling,Starboy2079,english
new parliament,"While unveiling the National Emblem cast on the roof of the New Parliament Building today, PM @narendramodi interacted with the Shramjeevis involved in the work of the new Parliament. Watch this video to know more! #NewParliament4NewIndia https://t.co/xVTqxyyVH6",pro ruling,mygovindia,english
new parliament,"Pictures of the new Parliament building which symbolises the spirit of self-reliant India. 

Prime Minister @narendramodi will dedicate the newly constructed #ParliamentBuilding to the Nation today.

#MyParliamentMyPride https://t.co/70YuGhT7CP",pro ruling,DDNewslive,english
new parliament,"Those who are outraged by PM Modi's inauguration of the New parliament should know that the Chattishgarh new Assembly building foundation stone was laid by Smt Sonia Gandhi in 2020 and not by the Governor or the President.

In what capacity does she lay the foundation of a State… https://t.co/GdJbEVvf5X https://t.co/rvi7CSTeok",pro ruling,rishibagree,english
new parliament,"It was UPA that felt New Parliament was essential in 2012

“We badly need a new parliament building. This one simply isn’t functional and is outdated,”: Jairam Ramesh

Ex-Lok Sabha Speaker Meira Kumar had accorded approval of new Parliament building- https://t.co/Yee3xrI0v3

6/n https://t.co/mygy2rKrck",pro ruling,Shehzad_Ind,english
new parliament,"On the occasion of Azadi Ka Amrit Mahotsav, Prime Minister @narendramodi will dedicate the newly-constructed Parliament building on May 28 to the nation

Prime Minister will also honour around 60,000 workers who built new Parliament building in record time: Union Minister… https://t.co/xcG5n2UMN2 https://t.co/QCo35UK6tZ",pro ruling,PIB_India,english
new parliament,"The New Parliament House is ready!!

The President Draupadi Murmu  likely to address the Joint Session from New Lok Sabha House on 31st January 2023.

The Budget likely to be presented by UFM Srimati Nirmala Sitharaman from the new Lok Sabha House on 1st February, 2023. https://t.co/gaGSjGyIAw",pro ruling,MeghUpdates,english
new parliament,"On the absurd comments of @RahulGandhi, @kharge &amp; @Jairam_Ramesh - as to why PM Modi is inaugurating the new Parliament?

PM is chief executive in Parliamentary democracy. And there is precedent.

Here is Rajiv Gandhi laying foundation for the Parliament Library in 1987. https://t.co/GaAmTOfgng https://t.co/65jdYx9ZN7",pro ruling,amishra77,english
new parliament,"Parliament cannot function without the President. Yet PM has decided to inaugurate the new Parliament building without her. This undignified act insults the high office of the President,and violates the letter &amp; spirit of the Constitution: Joint Statement of 19 Opposition Parties https://t.co/4oHIA7FEWY",pro opposition,arvindgunasekar,english
new parliament,"Beg to remain your most obedient servant ~ S D Savarkar 
#NewParliament 😂😂 https://t.co/04ICmy6bet https://t.co/lopMHUiR5g",pro opposition,DrDatta01,english
new parliament,"1. Brijbhushan Singh inside the New Parliament building.

2. Women wrestlers protesting outside the Parliament.

My Parliament, My Pride?! https://t.co/C8ftYkdtbf",pro opposition,Cryptic_Miind,english
new parliament,The monstrous New India would require a monstrous looking New Parliament Structure ‘Dhancha’ #NewParliament,pro opposition,TusharG,english
new parliament,"""Building a new parliament means nothing if humans sitting inside it do not believe in democracy,"" says S Irfan Habib, Historian 

#CentralVistaProject https://t.co/SRqb8SxG22",pro opposition,ndtv,english
new parliament,"It was almost a month ago that Modi went ahead and performed a Bhumi Pujan for the new parliament.
That's how sure he was of today's Sanghi court verdict. https://t.co/l7uMJGRNLb",pro opposition,geetv79,english
new parliament,"The day Modi inaugurated the new Parliament building ignoring India's tribal woman President, Manipur police killed 40 Kuki tribals, and Delhi police assaulted and detained India's women wrestling champions. https://t.co/17N8laGSRi",pro opposition,ashoswai,english
new parliament,"BJP claims that Hon'ble President of India was invited for the inauguration of new Parliament building on 28th May.

BJP have insulted the office of @rashtrapatibhvn by announcing the inauguration at the hands of PM Modi instead.

What's the truth?

Have filed an RTI with… https://t.co/Ayixvs7iUe https://t.co/Tqg4iupbjq",pro opposition,SaketGokhale,english
rahulgandhi,Rahul Gandhi's UPA govt through its policy paralysis under a top economist PM put India into fragile five economies. Today he is has the audacity to lecture others on economy. https://t.co/80RmSPjkOK,pro ruling,ankitasood13,english
rahulgandhi,"In UK, @RahulGandhi claims that opposition voices are curbed through govt agencies.

And then in Chhattisgarh where his party Congress is in power, he shows how to exactly curb the opposition voices.

 https://t.co/xlqgpmvIkv",pro ruling,shashank_ssj,english
rahulgandhi,"What Rahul Gandhi said in London, and what he denied in Delhi.
Cowards have for dinner what they said at breakfast.
 https://t.co/QzOlZF29Xg",pro ruling,KanchanGupta,english
rahulgandhi,"A Scheduled Caste child is beaten to death in @INCIndia - ruled #Rajasthan
But @RahulGandhi lackey and Congress MP @manickamtagore brazenly lies and pins gut-wrenching crime on #UttarPradesh
If he does not know one State from another, he is a true follower of his leader: Same IQ. https://t.co/6luFmyjNsx",pro ruling,KanchanGupta,english
rahulgandhi,"#BREAKING | As Goa Congress splits, Rahul Gandhi leaves for foreign trip; to be back on Sunday: Sources

Tune in here - https://t.co/GHt1M9X29M… https://t.co/IKPn8ug01a",pro ruling,republic,english
rahulgandhi,Congress asks “Who adopts a maternal surname?” Well Rahul Gandhi has adopted Nehru’s caste - a Janeudhari Brahmin. So why not adopt his name? No one in their family was ever a “Gandhi” anyway.,pro ruling,Sassy_Hindu,english
rahulgandhi,"Brilliant @Sid_IRTS!

Completely destroyed Rahul Gandhi 😂 https://t.co/l7okTEGLpO",pro ruling,iAnkurSingh,english
rahulgandhi,"In the middle of the pandemic, when the entire world was under a lock down to prevent the spread of the virus, Rahul Gandhi kept targeting the gov on GDP &amp; jobs. When the production is shut, GDP will drop, there is no rocket science here. Was Congress ruled states any different? https://t.co/ll5De6mgR2",pro ruling,AparBharat,english
rahulgandhi,"#AlbertHall , Ramniwas Bagh, Jaipur is decked up !!! Congress leader Mr @RahulGandhi will address the #YuvaAakroshRally here on Tuesday https://t.co/UsSVYravCw",pro opposition,Supriya23bh,english
rahulgandhi,@jaashukla @smritiirani There’s gonna be nothing left by the time this disaster Sanghi is done. https://t.co/3b9bhKUc4y,pro opposition,INCTharoorian,english
rahulgandhi,"The IMF lowered India's growth projection from 12.5% to 9.5 % for fiscal 2021-22, down by 3% .
For the current fiscal year, India witnessed the largest drop in growth projections made by IMF.

⁦@RahulGandhi⁩ ⁦@priyankagandhi⁩
⁦@INCIndia⁩  https://t.co/TMaCIdGJg2",pro opposition,subhash2908,english
rahulgandhi,"""Congress gave everything,he says was hurt when Rahul Gandhi tore an ordinance in 2013. If you had an objection, why did you accept post of Rajya Sabha LoP in 2014? Maybe you have relations with people who scrapped Article 370"":Digvijaya Singh on #GhulamNabiAzad | reported by ANI https://t.co/wg9yikvpHp",pro opposition,ndtv,english
rahulgandhi,"Famous actor Sh. Rangaraj Subbiah who has worked in more than 230 films &amp; also famous as Kattapa, praised Rahul &amp; spoke of social justice, economic justice and humanity.
#TNWithRahulGandhi

https://t.co/9Ely1KPkjJ",pro opposition,geetv79,english
rahulgandhi,@ShakuntalaSahu0 @CONGRESS__INC Undoubtedly,pro opposition,akhterzaidi,english
rahulgandhi,"@RahulGandhi Sadly, these Sanghi bigots love Bharat Mata but hate all the living, breathing Bharat-wasis. 
They are hypocrisy personified.
#ModiSarkarHiSystemHai",pro opposition,geetv79,english
rahulgandhi,Mr @RahulGandhi : Factories/ small industries/ construction sites hv closed. Lakhs of migrant labourers r trying to walk home. They r struggling to reach far away homes &amp; seek refuge. It is imp that v help them find shelter &amp; provide them money directly into their bank accounts. https://t.co/3xF37GxIxQ,pro opposition,Supriya23bh,english
ram mandir,"Webinar on:
Ram Janambhoomi-500 yrs of Struggle, Legal History &amp; what it holds for future.
An interactive session today 16 Aug. at 6 pm
Register at
https://t.co/373mxQZ1NI
Full video at https://t.co/sRI7GT5Qww
#AtalBihariVajpayee 
#RamMandir https://t.co/Dnm5mDtqkm",pro ruling,advmonikaarora,english
ram mandir,"Karnataka PFI leader warns Muslims against donating to Ram Mandir, case registered for hate speech: Read what he said

https://t.co/iPCJWdf2cr",pro ruling,OpIndia_com,english
ram mandir,"Ram Mandir is Constructing Under Yogi Ji Government 🚩
#भगवाधारी_योगीजी",pro ruling,Gajjusay,english
ram mandir,"Ayodhya #RamMandir depicted in the Uttar Pradesh’s Tableau

https://t.co/b4Yr3yJMJw 

#RDayOnAIR #RepublicDay2021",pro ruling,AkashvaniAIR,english
ram mandir,"People who can never even dream of traveling to Ayodhya to see Ram Mandir are donating 10/- rupees. That's how imp Prabhu Shree Ram is to them. And to us.

Jaii Shri Ram. Prabhu Ram will bless us all.",pro ruling,muglikar_,english
ram mandir,"रास्ते से हट जा दुराचारी, आ रहे हैं भगवाधारी!

Picture of Sanctum Sanctorum"" 
(Garbhagriha) of Prabhu Shree Ramlala Virajman is released by Shri Ramjanmbhoomi Trust!!

A long wait since 1527 when an INVADER Babur got Rammandir Demolished &amp; legal battle started in 1885.

FINALLY!! https://t.co/318HZaHt3v",pro ruling,MumbaichaDon,english
ram mandir,"On 25 December:

Peacefuls attacked the Hindus who took out a Ramnidhi Sangrahan rally in Ujjain

On 29 December:

Peacefuls attacked another rally of Hindu organization in Indore that was collecting donations for Ram Mandir 

Why so much hatred against Hindus?",pro ruling,mvmeet,english
ram mandir,"‘Your editor at NDTV has no brain, he is a bogus man’, VHP leader slams NDTV for casting aspersions on the Ram Mandir donation drive
https://t.co/3jMW7AGwOy",pro ruling,OpIndia_com,english
ram mandir,"@ravishndtv on three Judges who gave Ram Mandir decision and later accepted favours from BJP government. 

Strong words…. https://t.co/P6jgbTjVyH",pro opposition,BhavikaKapoor5,english
ram mandir,"Making strong accusations in the #RamMandirScam where clearly the waters were muddied way before the latest ₹2-18 crores land transfer #Na_Khaunga_Na_Khane_Dunga clearly has loads of exclusions 
#राम_मंदिर_घोटाला 
 https://t.co/rdSEq6uR3T",pro opposition,nandtara,english
ram mandir,"Sanitation workers in UP's Shahjahanpur held protest alleging that they were ""forced"" to pay for construction of Ram Mandir in Ayodhya, reports @KanwardeepsTOI https://t.co/R59eIog9YS",pro opposition,Benarasiyaa,english
ram mandir,"""Birla was imprisoned in UP due to active participation in Ram Mandir construction movement"" read his older profile on Lok Sabha website.

The Speaker’s RSS membership &amp; jail term for involvement in Babri demolition were deleted from Lok Sabha website.

https://t.co/9pLijKFIGf",pro opposition,geetv79,english
ram mandir,"A party that won 2014 and 2019 General elections on the issue of Ayodhya Ram mandir, lost the Panchayat elections of Ayodhya.
Too much Democracy??
#UPPanchayatElection2021",pro opposition,DeekshaNRaut,english
ram mandir,"The Vishwa Hindu Parishad (@VHPDigital) has profusely thanked Prime Minister #NarendraModi (@narendramodi) for mentioning #RamMandir in his #IndependenceDay speech from the ramparts of the #RedFort on Saturday.

#74thIndependenceDay @vinod_bansal https://t.co/pfzFUw8BuT",pro opposition,ians_india,english
ram mandir,"BJP leaders &amp; Ayodhya's Ram Temple Trust has been accused of a  Land Scam.

A land was purchased and registered for ₹2 cr and then sold for ₹18.5 crs in just 5 min 

This can only happen in BJP's rule but why no outrage in media ?

 #RamMandirScam
#FailedYogiSarkar https://t.co/nw4vjNLBlk",pro opposition,SurrbhiM,english
ram mandir,"BREAKING

 Delhi CM @ArvindKejriwal to visit #Ayodhya on 26th October, 

He will offer prayers at the #RamMandir ahead of #Diwali",pro opposition,DaaruBaazMehta,english
shaheen bagh,". @HMOIndia @DelhiPolice 

See these inflammatory videos circulated by Shaheen Bagh Official 🤨🤨

Please check the veracity &amp; take suitable action 🙏🏻🙏🏻 https://t.co/oNnLDiJf2M",pro ruling,pallavict,english
shaheen bagh,"They had plans to cut off North East Delhi from all sides in name of Shaheen Bagh type protests and run mayhem. @KapilMishra_IND's timely stand saved the day. 
He should be awarded for Disaster Mitigation than accuse him.",pro ruling,SanjeevSanskrit,english
shaheen bagh,Partners in crime. #ShaheenBagh #UrbanNaxals  https://t.co/2iCoh7hmBR,pro ruling,vivekagnihotri,english
shaheen bagh,"Arrests made after ED seized a tab from PFI’s Delhi unit president Parvez Ahmed which it claimed has records of a chain of conversations between him and a Rajya Sabha MP of a leading Delhi party, allegedly coordinating anti-CAA protests at Shaheen Bagh and violence at JNU. https://t.co/0obaew5noz",pro ruling,rajshekharTOI,english
shaheen bagh,"Over 35k people have said YES. Same no’s on other SM platforms. 

Give me ONE LAC no. of ‘Yes’ and I’ll take it to all the forums and expose this Islamist Biryani protest at @ShaheenBagh 

#JustSayYes https://t.co/O5Xq4BSrCi",pro ruling,vivekagnihotri,english
shaheen bagh,"30 yrs ago today the ethnic cleansing of Kashmir's Hindus began. Didn't stop until  500,000 were made chased, killed and their properties looted or destroyed by their Muslim neighbours &amp; even friends. 

No one from #JNU or #Jamia protested nor was there any #ShaheenBaghProtest. https://t.co/GIPDFpLEmm",pro ruling,TarekFatah,english
shaheen bagh,"If Shaheen Bagh is a Muslim area, India is a Hindu country. Isn't it @_sabanaqvi ? https://t.co/10KLVBetNo",pro ruling,VikasSaraswat,english
shaheen bagh,She is out of jail on bail because she got pregnant during shaheen bagh protest .. it’s time to reopen her case and send her again where she belongs to.. ie jail https://t.co/qmYknPoiqM,pro ruling,ExSecular,english
shaheen bagh,"Huge number of people, carrying national flag and candles, marched to the site of protests against #CAA and #NRC at #ShaheenBagh on Sunday.
Catch live updates here: https://t.co/qBQjSSMSGi https://t.co/IYGWJaupfn",pro opposition,TheQuint,english
shaheen bagh,Shaheen Bagh sowed so many seeds 😍😍😍 #FarmersProtest #IndiaWithFarmers #shaheenbagh https://t.co/tudPQFUJ5i,pro opposition,sushant_says,english
shaheen bagh,This video is from #ShaheenBagh - the police did arrive in large numbers to remove barricades and urge protesters to break up and leave. But the women who have been on an #NRC sit in for 20 days plus came forward and the police have retreated. The vigil continues https://t.co/RIOMEYgKN3,pro opposition,BDUTT,english
shaheen bagh,"History is being written at Shaheen Bagh. 

Hindu/Muslims/Sikhs/Christians are reciting their sacred texts. 

Tonight 1000s of people gathered at #ShaheenBaghProtest against #CAA_NRC . 

#IndiaAgainstCAA_NRC #CAA_NRC_Protest https://t.co/60jDV9JNfg",pro opposition,imMAK02,english
shaheen bagh,Why Shaheen Bagh protesters need not worry about Delhi election https://t.co/hcyMQDp7ZZ,pro opposition,DilliDurAst,english
shaheen bagh,"#Update | #ShaheenBagh protesters halt their march to Home Minister Amit Shah's residence; will wait for permission, say protesters. 

More here: https://t.co/N4wlg5yvq8 https://t.co/wVdjJNQ7Zq",pro opposition,ndtv,english
shaheen bagh,"This Sikh Man has sold his flat to serve food to protesting Muslim women at #ShaheenBagh, Delhi!  https://t.co/wZbzlDwyeV via @caravandaily",pro opposition,ashoswai,english
shaheen bagh,"Am deeply hurt but not surprised at the violent attacks on Muslim Women.
The Sanghi filth detests brave-articulate Muslim Women.
Remember Shaheen Bagh- MW's resistance, courage &amp; grit intimidates these lowlives pests. 
Let this go out in the universe that we will not be silenced.",pro opposition,khanumarfa,english
